MLS_ID,address,list_price,sold_price,house_type,bedrooms,bathrooms,dom,built_year,garage_type,Liv Area sqft,latitude,longitude,neighborhood,sqft,region,lot_size,listing_date,season,original_price
202508902,"38 Norlorne Drive , Winnipeg R3R 2Y6",419900,450000,Four Level Split,4,0.0,7,1979,Double Detached,1558,0.0,0.0,Charleswood,1558,Charleswood,0.0,2025-06-11,Summer,419900
202505358,"59 THE BRIDLE Path , Winnipeg R3R 3B4",479900,517500,Bungalow,5,0.0,6,1981,Double Attached,1450,0.0,0.0,Charleswood,1450,Charleswood,0.0,2025-06-11,Summer,479900
202509941,"744 Haney Street , Winnipeg R3R 0Y8",474900,500000,Bungalow,3,0.0,9,1972,Double Detached,1329,0.0,0.0,Charleswood,1329,Charleswood,0.0,2025-06-11,Summer,474900
202509627,"533 Charleswood Road , Winnipeg R3R 1K5",559900,639000,Two Story,3,0.0,9,1982,Double Attached,2043,0.0,0.0,Charleswood,2043,Charleswood,0.0,2025-06-11,Summer,559900
202508553,"239 Oak Lawn Road , Winnipeg R3Y 0H1",849900,850000,Bungalow,2,0.0,7,2011,Double Attached,1736,0.0,0.0,Bridgwater Forest,1736,Bridgwater Forest,0.0,2025-06-11,Summer,849900
202510222,"533 Berkley Street , Winnipeg R3R 1K1",319900,420000,Bi-Level,4,0.0,7,1976,Front Drive Access,1006,0.0,0.0,Charleswood,1006,Charleswood,0.0,2025-06-11,Summer,319900
202509417,"74 Norlorne Drive , Winnipeg R3R 2Y6",399900,451888,Bungalow,3,0.0,10,1979,Single Attached,1128,0.0,0.0,Charleswood,1128,Charleswood,0.0,2025-06-11,Summer,399900
202508557,"28 Swann Drive , Winnipeg R3R 3T9",1599000,1599000,Two Story,4,0.0,13,1998,Double Attached,3403,0.0,0.0,Charleswood,3403,Charleswood,0.0,2025-06-11,Summer,1599000
202507888,"440 Cordova Street , Winnipeg R3N 1A7",580000,540000,Two Story,4,0.0,24,1951,Double Detached,2085,0.0,0.0,River Heights,2085,River Heights,0.0,2025-06-11,Summer,580000
202509940,"955 Queenston Bay , Winnipeg R3N 0Y3",599900,740995,Two Story,4,0.0,6,1963,Double Detached,1780,0.0,0.0,River Heights,1780,River Heights,0.0,2025-06-11,Summer,599900
202504696,"3 Triton Bay , Winnipeg R2M 2E8",424900,435000,Bungalow,3,0.0,7,1960,Single Detached,1268,0.0,0.0,Pulberry,1268,Pulberry,0.0,2025-06-11,Summer,424900
202507737,"65 Firestone Drive , Winnipeg R3Y 2H9",459900,455000,Townhouse,3,0.0,17,2024,Single Detached,1399,0.0,0.0,Prairie Pointe,1399,Prairie Pointe,0.0,2025-06-11,Summer,459900
202509312,"16 St George Road , Winnipeg R2M 3H9",239900,280000,Bungalow,2,0.0,7,1945,Double Detached,840,0.0,0.0,St Vital,840,St Vital,0.0,2025-06-11,Summer,239900
202510023,"113 Vivian Avenue , Winnipeg R2M 0E6",349900,342000,Bi-Level,3,0.0,2,2003,Single Detached,930,0.0,0.0,St Vital,930,St Vital,0.0,2025-06-11,Summer,349900
202506640,"368 Beliveau Road , Winnipeg R2M 1T4",364900,343500,Bungalow,0,0.0,35,1950,Double Detached,800,0.0,0.0,St Vital,800,St Vital,0.0,2025-06-11,Summer,364900
202509148,"179 Imperial Avenue , Winnipeg R2M 0K9",369900,370000,Bungalow,3,0.0,7,1963,Parking Pad,1050,0.0,0.0,St Vital,1050,St Vital,0.0,2025-06-11,Summer,369900
202509330,"39 Sunstone Bay , Winnipeg R3Y 0N5",549900,572000,Bungalow,5,0.0,8,2014,Double Attached,1359,0.0,0.0,South Pointe,1359,South Pointe,0.0,2025-06-11,Summer,549900
202510067,"91 Eagleview Road NW, Winnipeg R3Y 1N3",739000,740000,Two Story,4,0.0,4,2014,Double Attached,2291,0.0,0.0,Bridgwater Lakes,2291,Bridgwater Lakes,0.0,2025-06-11,Summer,739000
202509751,"143 Lake Bend Road , Winnipeg R3Y 1N3",859900,880000,Two Story,5,0.0,8,2014,Double Attached,2858,0.0,0.0,Bridgwater Lakes,2858,Bridgwater Lakes,0.0,2025-06-11,Summer,859900
202505609,"305 Park West Drive , Winnipeg R3Y 0V9",455000,447000,Townhouse,3,0.0,29,2017,Parking Pad,1462,0.0,0.0,Bridgwater Centre,1462,Bridgwater Centre,0.0,2025-06-11,Summer,455000
202509735,"53 Firestone Drive , Winnipeg R3Y 2H9",417900,415000,Townhouse,3,0.0,67,2025,Parking Pad,1399,0.0,0.0,Prairie Pointe,1399,Prairie Pointe,0.0,2025-06-11,Summer,417900
202508934,"156 Red Spruce Road , Winnipeg R3Y 0R1",719900,717000,Two Story,3,0.0,7,2017,Double Attached,2043,0.0,0.0,Bridgwater Lakes,2043,Bridgwater Lakes,0.0,2025-06-11,Summer,719900
202510210,"38 Catfish Creek Cove , Winnipeg R3Y 0G8",619900,638000,Two Story,4,0.0,7,2011,Double Attached,2090,0.0,0.0,South Pointe,2090,South Pointe,0.0,2025-06-11,Summer,619900
202509763,"820 Aldgate Road , Winnipeg R2N 4P3",519900,550000,Cabover,4,0.0,9,2005,Double Attached,1560,0.0,0.0,River Park South,1560,River Park South,0.0,2025-06-11,Summer,519900
202509281,"3 Berube Place , Winnipeg R3X 1E3",489900,510000,Two Story,3,0.0,9,1986,Double Attached,1460,0.0,0.0,Island Lakes,1460,Island Lakes,0.0,2025-06-11,Summer,489900
202506298,"106 Evelyne Reese Boulevard , Winnipeg R3X 2G9",469900,463000,Townhouse,3,0.0,43,2017,Parking Pad,1462,0.0,0.0,Bonavista,1462,Bonavista,0.0,2025-06-11,Summer,469900
202504631,"176 Evelyne Reese Boulevard , Winnipeg R3X 0P2",489000,485000,Townhouse,3,0.0,62,2021,Single Detached,1492,0.0,0.0,Bonavista,1492,Bonavista,0.0,2025-06-11,Summer,489000
202509782,"447 tweed Avenue , Winnipeg R2L 0W1",154900,154900,Bungalow,2,0.0,6,1907,Rear Drive Access,600,0.0,0.0,Elmwood,600,Elmwood,0.0,2025-06-11,Summer,154900
202508786,"44 Scammel Road , Winnipeg R2N 4P7",559900,573000,Bungalow,3,0.0,9,2014,Double Attached,1352,0.0,0.0,River Park South,1352,River Park South,0.0,2025-06-11,Summer,559900
203123143,"139 Wallingford Crescent , Winnipeg R3P 1L5",624900,624900,Two Story,4,0.0,12,1987,Double Attached,2080,0.0,0.0,Linden Woods,2080,Linden Woods,0.0,2025-06-11,Summer,624900
202509734,"144 Huntingdale Road , Winnipeg R3P 2H2",649000,770000,Two Story,3,0.0,7,1993,Double Attached,1950,0.0,0.0,Linden Woods,1950,Linden Woods,0.0,2025-06-11,Summer,649000
202509387,"876 Lemay Avenue , Winnipeg R3V 1E5",399900,500876,Bungalow,3,0.0,7,1965,Single Attached,1140,0.0,0.0,St Norbert,1140,St Norbert,0.0,2025-06-11,Summer,399900
202425783,"35 Bibeaudel Place , Winnipeg R3R 0M7",379900,364900,Bi-Level,4,0.0,16,1985,Front Drive Access,1058,0.0,0.0,Grandmont Park,1058,Grandmont Park,0.0,2025-06-11,Summer,379900
202509323,"50 Lavenham Crescent , Winnipeg R3R 1T3",299900,325000,Two Story,2,0.0,6,1969,Front Drive Access,1076,0.0,0.0,Westdale,1076,Westdale,0.0,2025-06-11,Summer,299900
202508164,"1 Jasmine Close , Winnipeg R3R 1T5",349900,355000,Bungalow,3,0.0,12,1970,Double Detached,1056,0.0,0.0,Charleswood,1056,Charleswood,0.0,2025-06-11,Summer,349900
202508660,"708 Riverwood Avenue , Winnipeg R3T 1K6",299900,300000,Bungalow,3,0.0,15,1949,Front Drive Access,1168,0.0,0.0,East Fort Garry,1168,East Fort Garry,0.0,2025-06-11,Summer,299900
202510005,"856 Holly Avenue , Winnipeg R3T 1W4",499900,630000,Four Level Split,4,0.0,6,1958,Double Detached,1936,0.0,0.0,East Fort Garry,1936,East Fort Garry,0.0,2025-06-11,Summer,499900
202509055,"1111 Somerville Avenue , Winnipeg R3T 1B8",319900,371111,One and a Half Story,4,0.0,9,1946,Single Detached,986,0.0,0.0,West Fort Garry,986,West Fort Garry,0.0,2025-06-11,Summer,319900
202509718,"1 Biscayne Bay , Winnipeg R3T 0N4",299900,310000,Townhouse,3,0.0,9,1954,Parking Pad,1032,0.0,0.0,West Fort Garry,1032,West Fort Garry,0.0,2025-06-11,Summer,299900
202506109,"19 Magdalene Bay , Winnipeg R3T 3L3",494900,482000,Bungalow,3,0.0,40,1972,Parking Pad,1065,0.0,0.0,Fort Richmond,1065,Fort Richmond,0.0,2025-06-11,Summer,494900
202509848,"26 Acadia Bay , Winnipeg R3T 1R2",389900,436000,Bungalow,3,0.0,7,1969,Double Detached,1158,0.0,0.0,Fort Richmond,1158,Fort Richmond,0.0,2025-06-11,Summer,389900
202507458,"86 Syracuse Crescent , Winnipeg R3T 4P4",529000,510000,Bungalow,3,0.0,24,1979,Double Attached,1307,0.0,0.0,Waverley Heights,1307,Waverley Heights,0.0,2025-06-11,Summer,529000
202509445,"139 Wallingford Crescent , Winnipeg R3P 1L5",624900,624900,Two Story,4,0.0,12,1987,Double Attached,2080,0.0,0.0,Linden Woods,2080,Linden Woods,0.0,2025-06-11,Summer,624900
202509734,"144 Huntingdale Road , Winnipeg R3P 2H2",649000,770000,Two Story,3,0.0,7,1993,Double Attached,1950,0.0,0.0,Linden Woods,1950,Linden Woods,0.0,2025-06-11,Summer,649000
202509387,"876 Lemay Avenue , Winnipeg R3V 1E5",399900,500876,Bungalow,3,0.0,7,1965,Single Attached,1140,0.0,0.0,St Norbert,1140,St Norbert,0.0,2025-06-11,Summer,399900
202425783,"35 Bibeaudel Place , Winnipeg R3R 0M7",379900,364900,Bi-Level,4,0.0,16,1985,Front Drive Access,1058,0.0,0.0,Grandmont Park,1058,Grandmont Park,0.0,2025-06-11,Summer,379900
202509323,"50 Lavenham Crescent , Winnipeg R3R 1T3",299900,325000,Two Story,2,0.0,6,1969,Front Drive Access,1076,0.0,0.0,Westdale,1076,Westdale,0.0,2025-06-11,Summer,299900
202508164,"1 Jasmine Close , Winnipeg R3R 1T5",349900,355000,Bungalow,3,0.0,12,1970,Double Detached,1056,0.0,0.0,Charleswood,1056,Charleswood,0.0,2025-06-11,Summer,349900
202508660,"708 Riverwood Avenue , Winnipeg R3T 1K6",299900,300000,Bungalow,3,0.0,15,1949,Front Drive Access,1168,0.0,0.0,East Fort Garry,1168,East Fort Garry,0.0,2025-06-11,Summer,299900
202510005,"856 Holly Avenue , Winnipeg R3T 1W4",499900,630000,Four Level Split,4,0.0,6,1958,Double Detached,1936,0.0,0.0,East Fort Garry,1936,East Fort Garry,0.0,2025-06-11,Summer,499900
202509055,"1111 Somerville Avenue , Winnipeg R3T 1B8",319900,371111,One and a Half Story,4,0.0,9,1946,Single Detached,986,0.0,0.0,West Fort Garry,986,West Fort Garry,0.0,2025-06-11,Summer,319900
202509718,"1 Biscayne Bay , Winnipeg R3T 0N4",299900,310000,Townhouse,3,0.0,9,1954,Parking Pad,1032,0.0,0.0,West Fort Garry,1032,West Fort Garry,0.0,2025-06-11,Summer,299900
202506109,"19 Magdalene Bay , Winnipeg R3T 3L3",494900,482000,Bungalow,3,0.0,40,1972,Parking Pad,1065,0.0,0.0,Fort Richmond,1065,Fort Richmond,0.0,2025-06-11,Summer,494900
202509848,"26 Acadia Bay , Winnipeg R3T 1R2",389900,436000,Bungalow,3,0.0,7,1969,Double Detached,1158,0.0,0.0,Fort Richmond,1158,Fort Richmond,0.0,2025-06-11,Summer,389900
202507458,"86 Syracuse Crescent , Winnipeg R3T 4P4",529000,510000,Bungalow,3,0.0,24,1979,Double Attached,1307,0.0,0.0,Waverley Heights,1307,Waverley Heights,0.0,2025-06-11,Summer,529000
202508902,"38 Norlorne Drive , Winnipeg R3R 2Y6",419900,450000,Four Level Split,4,0.0,7,1979,Double Detached,1558,0.0,0.0,Charleswood,1558,Charleswood,0.0,2025-06-11,Summer,419900
202509473,"3441 Beiko Avenue , Winnipeg R3R 0M7",599900,640000,Bungalow,3,0.0,9,1983,Double Attached,1575,0.0,0.0,Charleswood,1575,Charleswood,0.0,2025-06-11,Summer,599900
202505358,"59 THE BRIDLE Path , Winnipeg R3R 3B4",479900,517500,Bungalow,5,0.0,6,1981,Double Attached,1450,0.0,0.0,Charleswood,1450,Charleswood,0.0,2025-06-11,Summer,479900
202509941,"744 Haney Street , Winnipeg R3R 0Y8",474900,500000,Bungalow,3,0.0,9,1972,Double Detached,1329,0.0,0.0,Charleswood,1329,Charleswood,0.0,2025-06-11,Summer,474900
202509627,"533 Charleswood Road , Winnipeg R3R 1K5",559900,639000,Two Story,3,0.0,9,1982,Double Attached,2043,0.0,0.0,Charleswood,2043,Charleswood,0.0,2025-06-11,Summer,559900
202508553,"239 Oak Lawn Road , Winnipeg R3Y 0H1",849900,850000,Bungalow,2,0.0,7,2011,Double Attached,1736,0.0,0.0,Bridgwater Forest,1736,Bridgwater Forest,0.0,2025-06-11,Summer,849900
202510222,"533 Berkley Street , Winnipeg R3R 1K1",319900,420000,Bi-Level,4,0.0,7,1976,Front Drive Access,1006,0.0,0.0,Charleswood,1006,Charleswood,0.0,2025-06-11,Summer,319900
202509417,"74 Norlorne Drive , Winnipeg R3R 2Y6",399900,451888,Bungalow,3,0.0,10,1979,Single Attached,1128,0.0,0.0,Charleswood,1128,Charleswood,0.0,2025-06-11,Summer,399900
202508557,"28 Swann Drive , Winnipeg R3R 3T9",1599000,1599000,Two Story,4,0.0,13,1998,Double Attached,3403,0.0,0.0,Charleswood,3403,Charleswood,0.0,2025-06-11,Summer,1599000
202507888,"440 Cordova Street , Winnipeg R3N 1A7",580000,540000,Two Story,4,0.0,24,1951,Double Detached,2085,0.0,0.0,River Heights,2085,River Heights,0.0,2025-06-11,Summer,580000
202509940,"955 Queenston Bay , Winnipeg R3N 0Y3",599900,740995,Two Story,4,0.0,6,1963,Double Detached,1780,0.0,0.0,River Heights,1780,River Heights,0.0,2025-06-11,Summer,599900
202504696,"3 Triton Bay , Winnipeg R2M 2E8",424900,435000,Bungalow,3,0.0,7,1960,Single Detached,1268,0.0,0.0,Pulberry,1268,Pulberry,0.0,2025-06-11,Summer,424900
202507737,"65 Firestone Drive , Winnipeg R3Y 2H9",459900,455000,Townhouse,3,0.0,17,2024,Single Detached,1399,0.0,0.0,Prairie Pointe,1399,Prairie Pointe,0.0,2025-06-11,Summer,459900
202509164,"366 Dubuc Street , Winnipeg R2H 1G1",399900,465366,One and a Half Story,3,0.0,8,1947,Single Detached,1216,0.0,0.0,Norwood,1216,Norwood,0.0,2025-06-11,Summer,399900
202509312,"16 St George Road , Winnipeg R2M 3H9",239900,280000,Bungalow,2,0.0,7,1945,Double Detached,840,0.0,0.0,St Vital,840,St Vital,0.0,2025-06-11,Summer,239900
202510023,"113 Vivian Avenue , Winnipeg R2M 0E6",349900,342000,Bi-Level,3,0.0,2,2003,Single Detached,930,0.0,0.0,St Vital,930,St Vital,0.0,2025-06-11,Summer,349900
202506640,"368 Beliveau Road , Winnipeg R2M 1T4",364900,343500,Bungalow,0,0.0,35,1950,Double Detached,800,0.0,0.0,St Vital,800,St Vital,0.0,2025-06-11,Summer,364900
202509148,"179 Imperial Avenue , Winnipeg R2M 0K9",369900,370000,Bungalow,3,0.0,7,1963,Parking Pad,1050,0.0,0.0,St Vital,1050,St Vital,0.0,2025-06-11,Summer,369900
202509330,"39 Sunstone Bay , Winnipeg R3Y 0N5",549900,572000,Bungalow,5,0.0,8,2014,Double Attached,1359,0.0,0.0,South Pointe,1359,South Pointe,0.0,2025-06-11,Summer,549900
202510067,"91 Eagleview Road NW, Winnipeg R3Y 1N3",739000,740000,Two Story,4,0.0,4,2014,Double Attached,2291,0.0,0.0,Bridgwater Lakes,2291,Bridgwater Lakes,0.0,2025-06-11,Summer,739000
202509751,"143 Lake Bend Road , Winnipeg R3Y 1N3",859900,880000,Two Story,5,0.0,8,2014,Double Attached,2858,0.0,0.0,Bridgwater Lakes,2858,Bridgwater Lakes,0.0,2025-06-11,Summer,859900
202505609,"305 Park West Drive , Winnipeg R3Y 0V9",455000,447000,Townhouse,3,0.0,29,2017,Parking Pad,1462,0.0,0.0,Bridgwater Centre,1462,Bridgwater Centre,0.0,2025-06-11,Summer,455000
202509735,"53 Firestone Drive , Winnipeg R3Y 2H9",417900,415000,Townhouse,3,0.0,67,2025,Parking Pad,1399,0.0,0.0,Prairie Pointe,1399,Prairie Pointe,0.0,2025-06-11,Summer,417900
202508934,"156 Red Spruce Road , Winnipeg R3Y 0R1",719900,717000,Two Story,3,0.0,7,2017,Double Attached,2043,0.0,0.0,Bridgwater Lakes,2043,Bridgwater Lakes,0.0,2025-06-11,Summer,719900
202510210,"38 Catfish Creek Cove , Winnipeg R3Y 0G8",619900,638000,Two Story,4,0.0,7,2011,Double Attached,2090,0.0,0.0,South Pointe,2090,South Pointe,0.0,2025-06-11,Summer,619900
202509763,"820 Aldgate Road , Winnipeg R2N 4P3",519900,550000,Cabover,4,0.0,9,2005,Double Attached,1560,0.0,0.0,River Park South,1560,River Park South,0.0,2025-06-11,Summer,519900
202509281,"3 Berube Place , Winnipeg R3X 1E3",489900,510000,Two Story,3,0.0,9,1986,Double Attached,1460,0.0,0.0,Island Lakes,1460,Island Lakes,0.0,2025-06-11,Summer,489900
202506298,"106 Evelyne Reese Boulevard , Winnipeg R3X 2G9",469900,463000,Townhouse,3,0.0,43,2017,Parking Pad,1462,0.0,0.0,Bonavista,1462,Bonavista,0.0,2025-06-11,Summer,469900
202504631,"176 Evelyne Reese Boulevard , Winnipeg R3X 0P2",489000,485000,Townhouse,3,0.0,62,2021,Single Detached,1492,0.0,0.0,Bonavista,1492,Bonavista,0.0,2025-06-11,Summer,489000
202509782,"447 tweed Avenue , Winnipeg R2L 0W1",154900,154900,Bungalow,2,0.0,6,1907,Rear Drive Access,600,0.0,0.0,Elmwood,600,Elmwood,0.0,2025-06-11,Summer,154900
202508786,"44 Scammel Road , Winnipeg R2N 4P7",559900,573000,Bungalow,3,0.0,9,2014,Double Attached,1352,0.0,0.0,River Park South,1352,River Park South,0.0,2025-06-11,Summer,559900
202509375,"1 Manring Cove , Winnipeg R3X 2E9",649900,655000,Two Story,4,0.0,9,1986,Double Attached,2057,0.0,0.0,Southdale,2057,Southdale,0.0,2025-06-11,Summer,649900
202510053,"38 Ranville Road , Winnipeg R3X 0E1",549900,621900,Cabover,3,0.0,7,2010,Double Attached,1575,0.0,0.0,Sage Creek,1575,Sage Creek,0.0,2025-06-11,Summer,549900
202510228,"20 Sonora Crescent , Winnipeg R2N 1B3",249900,249000,Mobile Home,3,0.0,3,1997,Single Detached,1216,0.0,0.0,Southglen Mobile Home Community,1216,Southglen Mobile Home Community,0.0,2025-06-11,Summer,249900
202507157,"53 Beaudry Bay , Winnipeg R3X 0E4",674900,650000,Bungalow,3,0.0,28,1998,Double Attached,1807,0.0,0.0,Royalwood,1807,Royalwood,0.0,2025-06-11,Summer,674900
202509991,"7 Islington Court , Winnipeg R2N 0G9",529900,572000,Bungalow,3,0.0,8,2013,Double Attached,1432,0.0,0.0,River Park South,1432,River Park South,0.0,2025-06-11,Summer,529900
202509782,"434 William Newton Avenue , Winnipeg R2L 0W5",269900,269900,Two Story,3,0.0,6,1907,Parking Pad,1400,0.0,0.0,Elmwood,1400,Elmwood,0.0,2025-06-11,Summer,269900
202508292,"22 Bluemeadow Road , Winnipeg R3T 0M7",419900,450000,Bungalow,3,0.0,6,0,Single Attached,1128,0.0,0.0,Charleswood,1128,Charleswood,0.0,2025-06-11,Summer,419900
202510175,"1125 Corydon Avenue , Winnipeg R3M 0X4",249900,300000,Bungalow,2,0.0,6,1946,Single Detached,810,0.0,0.0,Crescentwood,810,Crescentwood,0.0,2025-06-11,Summer,249900
202509312,"16 St George Road , Winnipeg R2M 3H9",239900,280000,Bungalow,2,0.0,7,1945,Double Detached,840,0.0,0.0,St Vital,840,St Vital,0.0,2025-06-11,Summer,239900
202510023,"113 Vivian Avenue , Winnipeg R2M 0E6",349900,342000,Bi-Level,3,0.0,2,2003,Single Detached,930,0.0,0.0,St Vital,930,St Vital,0.0,2025-06-11,Summer,349900
202507163,"127 Seaside Drive , Winnipeg R3Y 0Z5",577500,572500,Two Story,3,0.0,29,2013,Double Attached,1527,0.0,0.0,Waterside Estates,1527,Waterside Estates,0.0,2025-06-11,Summer,577500
202508261,"435 Bridge Lake Drive , Winnipeg R3Y 0S3",545000,536000,Two Story,3,0.0,17,2017,Double Detached,1600,0.0,0.0,Bridgwater Lakes,1600,Bridgwater Lakes,0.0,2025-06-11,Summer,545000
202509554,"19 Skyline Drive , Winnipeg R3Y 0Z5",769900,782000,Two Story,5,0.0,4,2017,Double Attached,2252,0.0,0.0,Prairie Pointe,2252,Prairie Pointe,0.0,2025-06-11,Summer,769900
202510004,"32 Stone Meadow Road , Winnipeg R3Y 1S4",599900,599900,Two Story,5,0.0,9,2017,Double Detached,1621,0.0,0.0,Bridgwater Trails,1621,Bridgwater Trails,0.0,2025-06-11,Summer,599900
202505385,"31 Bass Bay , Winnipeg R3Y 2H3",504900,494400,Two Story,3,0.0,59,2025,Single Attached,1489,0.0,0.0,Prairie Pointe,1489,Prairie Pointe,0.0,2025-06-11,Summer,504900
202504581,"49 Firestone Drive , Winnipeg R3Y 2H9",417900,407306,Townhouse,3,0.0,69,2025,Parking Pad,1399,0.0,0.0,Prairie Pointe,1399,Prairie Pointe,0.0,2025-06-11,Summer,417900
202509657,"0 Public Road , Winnipeg X0X 0X0",79900,73000,Vacant Land,0,0.0,15,0,Not Applicable,0,0.0,0.0,Bridgwater Lakes,0,Bridgwater Lakes,0.0,2025-06-11,Summer,79900
202505020,"239 Oak Lawn Road , Winnipeg R3Y 0H1",849900,850000,Bungalow,2,0.0,7,2011,Double Attached,1736,0.0,0.0,Bridgwater Forest,1736,Bridgwater Forest,0.0,2025-06-11,Summer,849900
202509614,"726 Community Row , Winnipeg R3R 1H7",429900,429900,Bungalow,3,0.0,7,1971,Front Drive Access,1076,0.0,0.0,Charleswood,1076,Charleswood,0.0,2025-06-11,Summer,429900
202508902,"38 Norlorne Drive , Winnipeg R3R 2Y6",419900,450000,Four Level Split,4,0.0,7,1979,Double Detached,1558,0.0,0.0,Charleswood,1558,Charleswood,0.0,2025-06-11,Summer,419900
202505358,"59 THE BRIDLE Path , Winnipeg R3R 3B4",479900,517500,Bungalow,5,0.0,6,1981,Double Attached,1450,0.0,0.0,Charleswood,1450,Charleswood,0.0,2025-06-11,Summer,479900
202509941,"744 Haney Street , Winnipeg R3R 0Y8",474900,500000,Bungalow,3,0.0,9,1972,Double Detached,1329,0.0,0.0,Charleswood,1329,Charleswood,0.0,2025-06-11,Summer,474900
202509627,"533 Charleswood Road , Winnipeg R3R 1K5",559900,639000,Two Story,3,0.0,9,1982,Double Attached,2043,0.0,0.0,Charleswood,2043,Charleswood,0.0,2025-06-11,Summer,559900
202510222,"533 Berkley Street , Winnipeg R3R 1K1",319900,420000,Bi-Level,4,0.0,7,1976,Front Drive Access,1006,0.0,0.0,Charleswood,1006,Charleswood,0.0,2025-06-11,Summer,319900
202508557,"28 Swann Drive , Winnipeg R3R 3T9",1599000,1599000,Two Story,4,0.0,13,1998,Double Attached,3403,0.0,0.0,Charleswood,3403,Charleswood,0.0,2025-06-11,Summer,1599000
202507888,"440 Cordova Street , Winnipeg R3N 1A7",580000,540000,Two Story,4,0.0,24,1951,Double Detached,2085,0.0,0.0,River Heights,2085,River Heights,0.0,2025-06-11,Summer,580000
202509940,"955 Queenston Bay , Winnipeg R3N 0Y3",599900,740995,Two Story,4,0.0,6,1963,Double Detached,1780,0.0,0.0,River Heights,1780,River Heights,0.0,2025-06-11,Summer,599900
202504696,"3 Triton Bay , Winnipeg R2M 2E8",424900,435000,Bungalow,3,0.0,7,1960,Single Detached,1268,0.0,0.0,Pulberry,1268,Pulberry,0.0,2025-06-11,Summer,424900
202507737,"65 Firestone Drive , Winnipeg R3Y 2H9",459900,455000,Townhouse,3,0.0,17,2024,Single Detached,1399,0.0,0.0,Prairie Pointe,1399,Prairie Pointe,0.0,2025-06-11,Summer,459900
202509312,"16 St George Road , Winnipeg R2M 3H9",239900,280000,Bungalow,2,0.0,7,1945,Double Detached,840,0.0,0.0,St Vital,840,St Vital,0.0,2025-06-11,Summer,239900
202510023,"113 Vivian Avenue , Winnipeg R2M 0E6",349900,342000,Bi-Level,3,0.0,2,2003,Single Detached,930,0.0,0.0,St Vital,930,St Vital,0.0,2025-06-11,Summer,349900
