listing_date,season,mls_number,neighborhood,address,list_price,sold_price,sell_list_ratio,dom,bedrooms,bathrooms,garage_type,basement,house_type,style,type,sqft,lot_size
2025-07-02,Summer,20250516,Loose Area,82 Khalsa Street,559900.0,550000.0,0.98,41,23,4.0,"double attached double detached, plug-in double detached",0,Single Family Detached,Two Storey,Single Family Detached,1880,0.0
2025-07-02,Summer,20250343,Loose Area,92 Indra Crescent,519900.0,489000.0,0.94,24,0,4.0,"double attached, front drive front drive access single attached",0,Single Family Detached,"Bungalow, Two Storey, Raised Bungalow",Single Family Detached,1615,0.0
2025-07-02,Summer,20242830,Loose Area,371 Dr Jose Rizal Way 78 Hazelton Drive 75 Hillbrook Drive,499900.0,545000.0,1.09,8,0,3.0,"double detached, parking pad single attached, front drive double attached",0,Single Family Detached,Two Storey,Single Family Detached,1410,0.0
2025-07-02,Summer,20251152,West End,331 Castlebury Meadows Drive 37 Meadowland Drive 73 Sawka Bay,472000.0,466000.0,0.99,0,0,4.0,single attached double attached single attached,0,Single Family Detached,Two Storey,Single Family Detached,1533,0.0
2025-07-02,Summer,20250326,West End,22 Hazelton Drive 563 Spence Street 678 Agnes Street,459900.0,445000.0,0.97,0,0,4.0,"single attached double attached parking pad, rear drive access",0,Single Family Detached,"Two Storey, Other",Single Family Detached,1533,0.0
2025-07-02,Summer,20250987,West End,278 Langside Street 280 Beverley Street 439 Agnes Street,284900.0,340278.0,1.19,9,0,5.0,"parking pad, rear drive access parking pad, plug-in, paved single detached, parking pad,",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1700,0.0
2025-07-02,Summer,20250958,West End,394 TORONTO Street 695 Home Street 629 Agnes Street,189900.0,182500.0,0.96,21,0,3.0,"carport, parking pad, rear drive single detached, carport, single detached, carport",0,Single Family Detached,"Bungalow, Two Storey, One and a Half, Other",Single Family Detached,1099,0.0
2025-07-02,Summer,20250915,West End,649 Langside Street 645 Agnes Street 535 Beverley Street,139900.0,119000.0,0.85,31,0,3.0,"parking pad single detached, rear drive parking pad, rear drive access",0,Single Family Detached,"Two Storey, Other","Single Family Detached,  Townhouse",896,0.0
2025-07-02,Summer,20250821,West End,564 Simcoe Street 289 Simcoe Street 475 Toronto Street,239900.0,227500.0,0.95,23,0,3.0,rear drive access rear drive access other remarks,0,Single Family Detached,"Two Storey, Other",Single Family Detached,1233,0.0
2025-07-02,Summer,20250721,West End,690 Home Street 415 Simcoe Street 417 Simcoe Street,209900.0,200000.0,0.95,20,0,3.0,"rear drive access single detached, carport, rear no garage",0,Single Family Detached,"Two Storey, Other",Single Family Detached,1159,0.0
2025-07-02,Summer,20250450,West End,383 Victor Street 379 Victor Street 505 Beverley Street,279999.0,280000.0,1.0,13,0,2.0,"single detached parking pad single detached, garage door",46,Single Family Detached,Bungalow,Single Family Detached,1890,46.45
2025-07-02,Summer,20250426,West End,558 Maryland Street 740 Beverley Street 680 Simcoe Street,235000.0,235000.0,1.0,34,0,2.0,"rear drive access single detached, garage door parking pad",0,Single Family Detached,"One and a Half, Other",Single Family Detached,2090,0.0
2025-07-02,Summer,20250366,West End,764 Home Street 635 Maryland Street 840 Home Street,249000.0,240000.0,0.96,6,0,3.0,parking pad single detached single detached,0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1510,0.0
2025-07-02,Summer,20250186,West End,427 Home Street 623 Langside Street 566 Balmoral Street,259900.0,282500.0,1.09,6,0,4.0,"single detached, carport rear drive access single detached",0,Single Family Detached,"Two Storey, One and a Half",Single Family Detached,1168,0.0
2025-07-02,Summer,20250143,West End,472 Arlington Street 678 Agnes Street 43 Kate Street,174900.0,194900.0,1.11,10,0,4.0,"single detached, rear drive rear drive access single detached",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,848,0.0
2025-07-02,Summer,20250023,West End,358 Agnes Street 485 Maryland Street 325 Toronto Street,214900.0,200000.0,0.93,11,0,2.0,"single detached, rear drive single detached rear drive access",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,970,0.0
2025-07-02,Summer,bd0cbf188b,Loose Area,260 Langside Street 542 Furby Street 298 Beverley Street,0.0,0.0,0.0,0,0,2.0,"single detached single detached, carport rear drive access",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,2408,0.0
2025-07-02,Summer,20242795,West End,33 SF 0 SF 25 SF Depth 99 SF 0 SF 0 SF Site Influence Back Lane,339900.0,300000.0,0.88,53,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20242694,West End,507 Sherbrook Street 475 Home Street 851 William Avenue,179900.0,155000.0,0.86,59,0,2.0,parking pad single detached,0,Single Family Detached,"Bungalow, Other",Single Family Detached,1670,0.0
2025-07-02,Summer,20242560,West End,420 Agnes Street 125 Spence Street 524 Home Street,237900.0,220000.0,0.92,46,0,3.0,"single detached, carport no garage parking pad",0,Single Family Detached,Two Storey,Single Family Detached,1296,0.0
2025-07-02,Summer,20251466,Loose Area,387 Arlington Street 226 Young Street 650 Furby Street,234900.0,230000.0,0.98,50,0,3.0,rear drive access rear drive access unpaved driveway,0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,779,0.0
2025-07-02,Summer,20251152,Loose Area,526 Clifton Street 150 Lenore Street 162 Evanson Street,600000.0,625526.0,1.04,0,0,4.0,"single attached, ev charging rear drive access single attached, garage door",0,Single Family Detached,Other,Single Family Detached,2361,0.0
2025-07-02,Summer,20250923,Loose Area,22 Richmond Way 509 Greenwood Place 441 Dominion Street,304800.0,300000.0,0.98,9,0,4.0,"single attached, front drive parking pad parking pad, plug-in, rear drive",0,Single Family Detached,"Two Storey, Other","Single Family Detached,  Townhouse",1235,0.0
2025-07-02,Summer,20251015,Loose Area,460 Greenwood Place 487 Newman Street 470 Clifton Street,565000.0,587000.0,1.04,8,0,3.0,"single detached, parking pad parking pad, rear drive access parking pad, rear drive access",Bedrooms Bda,Single Family Detached,"Two Storey, Other",Single Family Detached,1928,0.0
2025-07-02,Summer,20242800,Loose Area,109 Lipton Street 83 Ruby Street 488 Basswood Place,479900.0,572000.0,1.19,6,0,2.0,single detached rear drive access no garage,0,Single Family Detached,Two Storey,Single Family Detached,1248,0.0
2025-07-02,Summer,20250745,Loose Area,51 Dundurn Place 491 Craig Street 476 Sprague Street,399900.0,475000.0,1.19,12,0,2.0,"single detached single detached, parking pad single detached, oversized",37,Single Family Detached,"Bungalow, Other",Single Family Detached,2151,37.16
2025-07-02,Summer,20250194,Loose Area,144 Evanson Street 1116 Wolseley Avenue 485 Craig Street,344900.0,344900.0,1.0,8,0,3.0,"parking pad, plug-in, rear drive insulated garage door single detached",12,Single Family Detached,"Two Storey, Other",Single Family Detached,1600,12.26
2025-07-02,Summer,5bf29bb8b8,Loose Area,46 Dundurn Place 125 Home Street 130 Home Street,0.0,0.0,0.0,0,0,5.0,"double attached, heated, single detached double detached",0,Single Family Detached,"Two Storey, Other",Single Family Detached,1655,0.0
2025-07-02,Summer,20250490,Loose Area,39 SF 0 SF 0 SF Depth 0 SF 0 SF Site Influence Back Lane,399900.0,395000.0,0.99,25,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20250331,Loose Area,517 Raglan Road 209 Aubrey Street 170 Ruby Street,439900.0,445000.0,1.01,7,0,6.0,"single detached, oversized, paved driveway, rear drive double attached",0,Single Family Detached,"Two Storey, Other",Single Family Detached,1100,0.0
2025-07-02,Summer,20250098,Loose Area,60 Walnut Street 58 Chestnut Street 131 CHESTNUT Street,449900.0,500000.0,1.11,8,0,6.0,"parking pad single detached, parking pad, single detached, rear drive",0,Single Family Detached,"Two Storey, Other",Single Family Detached,2010,0.0
2025-07-02,Summer,20242795,West End,509 Camden Place 535 Camden Place 523 Newman Street,289900.0,279000.0,0.96,21,0,2.0,"parking pad parking pad parking pad, rear drive access",0,Single Family Detached,"Bungalow, Two Storey, One and a Half, Other",Single Family Detached,1442,0.0
2025-07-02,Summer,20251316,West End,126 Evanson Street 443 Greenwood Place 656 Banning Street,539900.0,510000.0,0.94,19,0,3.0,"single detached, garage door double detached double detached",0,Single Family Detached,Other,Single Family Detached,1700,0.0
2025-07-02,Summer,20251089,West End,1241 Dominion Street 644 Garfield Street 996 Yarwood Avenue,269900.0,295000.0,1.09,7,0,2.0,carport single detached parking pad,0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1047,0.0
2025-07-02,Summer,20251065,West End,899 Goulding Street 765 Sherburn Street 1176 Dominion Street,239900.0,341899.0,1.43,8,0,2.0,"single detached parking pad, paved driveway, single detached",0,Single Family Detached,Bungalow,Single Family Detached,668,0.0
2025-07-02,Summer,28fb5deab8,Loose Area,624 Spruce Street 733 Garfield Street 822 Downing Street,0.0,0.0,0.0,0,0,4.0,"parking pad, rear drive access single detached single detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,877,0.0
2025-07-02,Summer,20250996,Loose Area,40 SF Depth 93 SF Site Influence Back Lane,259900.0,347624.0,1.34,7,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20250946,West End,870 Valour Road 425 Banning Street 888 Sherburn Street,259900.0,259900.0,1.0,6,0,3.0,"carport single detached, parking pad parking pad",0,Single Family Detached,One and a Half,Single Family Detached,1034,0.0
2025-07-02,Summer,20250943,Loose Area,753 Garfield Street 936 Spruce Street 1043 Sherburn Street,299900.0,340000.0,1.13,9,0,3.0,"single detached carport, plug-in single detached, garage door",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1242,0.0
2025-07-02,Summer,a3a4ed2c54,Loose Area,804 Ashburn Street,0.0,0.0,0.0,0,0,3.0,"single detached single detached, garage door no garage, parking pad, rear",17,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1060,17.65
2025-07-02,Summer,20250925,West End,37 SF 0 SF Depth 102 SF 0 SF Site Influence Back Lane,309900.0,385000.0,1.24,7,0,1.0,none,Unknown,Single Family Detached,Other,Other,102,0.0
2025-07-02,Summer,20250770,Loose Area,919 ingersoll Street 1038 Sherburn Street 575 Clifton Street,254800.0,241800.0,0.95,12,0,3.0,single detached single detached parking pad,0,Single Family Detached,"Two Storey, Other",Single Family Detached,1320,0.0
2025-07-02,Summer,20250841,West End,969 Strathcona Street 1277 Dominion Street 1043 Downing Street,459000.0,459000.0,1.0,20,0,2.0,"double detached single detached, parking pad, rear drive access",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1321,0.0
2025-07-02,Summer,20250748,West End,1065 Ashburn Street 653 Denson Place 872 Lipton Street,259900.0,340000.0,1.31,15,0,3.0,double detached double detached double detached,66,Single Family Detached,"Bungalow, Two Storey, Bi-Level, Raised Bungalow",Single Family Detached,716,66.52
2025-07-02,Summer,20250688,West End,736 Valour Road 852 Valour Road 581 Lipton Street,249900.0,245000.0,0.98,6,0,3.0,"parking pad single detached, garage door double detached, tandem",0,Single Family Detached,Bungalow,Single Family Detached,960,0.0
2025-07-02,Summer,4c1f2d5b5c,Loose Area,1080 Downing Street 971 Banning Street 840 Goulding Street,0.0,0.0,0.0,0,0,3.0,parking pad single detached single detached,0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,784,0.0
2025-07-02,Summer,20250678,Loose Area,33 SF 33 SF 0 SF Depth 107 SF 98 SF 0 SF Site Influence Back Lane,299900.0,300000.0,1.0,7,0,1.0,none,Unknown,Single Family Detached,Other,Other,107,0.0
2025-07-02,Summer,20250548,West End,641 Spruce Street 392 Banning Street 905 Goulding Street,384900.0,445000.0,1.16,9,0,4.0,"parking pad, paved driveway, rear drive access single detached",0,Single Family Detached,"Two Storey, One and a Half, Other",Single Family Detached,1719,0.0
2025-07-02,Summer,20250627,West End,1090 Spruce Street 692 Sherburn Street 1161 Dominion Street,289900.0,340000.0,1.17,8,0,4.0,"double detached, tandem single detached double detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,852,0.0
2025-07-02,Summer,20250555,West End,745 Valour Road 626 Goulding Street 888 banning Street,269900.0,297000.0,1.1,7,0,3.0,"parking pad, plug-in, rear drive parking pad double detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,804,0.0
2025-07-02,Summer,2c0b1b5828,Loose Area,1201 Clifton Street 1253 Valour Road 926 Dominion Street,0.0,0.0,0.0,0,0,2.0,"double detached, paved single detached double detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1060,0.0
2025-07-02,Summer,20250506,West End,35 SF 48 SF 37 SF Depth 92 SF 109 SF Site Influence Paved Street,289900.0,351201.0,1.21,7,0,1.0,none,Unknown,Single Family Detached,Other,Other,109,0.0
2025-07-02,Summer,20250458,West End,1103 Strathcona Street 570 Clifton Street 974 Ingersoll Street,299900.0,360000.0,1.2,7,0,2.0,"single detached, garage door single detached, carport, parking pad, rear drive access",0,Single Family Detached,Bungalow,Single Family Detached,864,0.0
2025-07-02,Summer,20250373,West End,858 Ingersoll Street 466 Banning Street 591 Sherburn Street,284900.0,275000.0,0.97,13,0,6.0,"single detached parking pad double attached, carport,",22,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,770,22.3
2025-07-02,Summer,20250394,West End,809 Downing Street 734 Lipton Street 1117 Garfield Street,289900.0,350000.0,1.21,9,0,4.0,"single detached, garage door plug-in, rear drive access single detached, garage door",0,Single Family Detached,One and a Half,Single Family Detached,1087,0.0
2025-07-02,Summer,20250274,West End,673 Alverstone Street 587 Minto Street 828 Burnell Street,173500.0,167000.0,0.96,27,0,4.0,"parking pad no garage, parking pad, parking pad",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,644,0.0
2025-07-02,Summer,20250163,West End,559 Ingersoll Street 585 Clifton Street,224900.0,210000.0,0.93,8,0,2.0,"single detached rear drive access single detached, garage door",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,801,0.0
2025-07-02,Summer,20250110,West End,660 Strathcona Street 584 Arlington Street 765 Garfield Street,274900.0,317000.0,1.15,9,0,3.0,"double detached, parking pad single detached, parking pad, single detached",0,Single Family Detached,"One and a Half, Other",Single Family Detached,1912,0.0
2025-07-02,Summer,20250066,Loose Area,1336 Erin Street 836 Lipton Street 728 Ashburn Street,179900.0,175000.0,0.97,48,0,3.0,"parking pad, plug-in, rear drive parking pad, rear drive access parking pad",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,670,0.0
2025-07-02,Summer,20242844,West End,639 Ingersoll Street 851 Goulding Street,259900.0,283600.0,1.09,10,0,3.0,"single detached double detached, garage door parking pad, plug-in",0,Single Family Detached,Bungalow,Single Family Detached,748,0.0
2025-07-02,Summer,494f1cb806,Loose Area,1111 Garfield Street N 358 Lipton Street 915 LIPTON Street,0.0,0.0,0.0,0,0,5.0,"single detached, carport, rear single detached double detached",0,Single Family Detached,Bungalow,Single Family Detached,768,0.0
2025-07-02,Summer,20242122,West End,45 SF 25 SF 25 SF Depth 95 SF 94 SF 93 SF Site Influence Back Lane,259900.0,250000.0,0.96,52,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,04e9a75bb3,Loose Area,972 Ingersoll Street 813 Ingersoll Street 1818 Pacific Avenue,0.0,0.0,0.0,0,0,2.0,"parking pad, rear drive access single detached parking pad, rear drive access",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,756,0.0
2025-07-02,Summer,20251354,Loose Area,24 SF 25 SF 25 SF Depth 94 SF 0 SF 103 SF Site Influence Paved Lane,224900.0,205000.0,0.91,22,0,1.0,none,Unknown,Single Family Detached,Other,Other,103,0.0
2025-07-02,Summer,20251126,Loose Area,1847 Logan Avenue 1400 WILLIAM Avenue W 1816 Pacific Avenue,374900.0,374900.0,1.0,2,0,5.0,"carport, parking pad, rear drive single detached, parking pad rear drive access",0,Single Family Detached,"Two Storey, One and a Half, Bi-Level, Other",Single Family Detached,900,0.0
2025-07-02,Summer,20251080,Loose Area,1847 Ross Avenue W 629 Elgin Avenue 1412 Ross Avenue,299900.0,366000.0,1.22,6,0,3.0,"single detached single detached, carport rear drive access, unpaved",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1271,0.0
2025-07-02,Summer,20250965,Loose Area,1959 Elgin Avenue 1612 Alexander Avenue 692 Pacific Avenue,199900.0,225000.0,1.13,9,0,3.0,"parking pad, rear drive access rear drive access paved driveway",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,962,0.0
2025-07-02,Summer,20250908,Loose Area,1447 Ross Avenue W 1400 Alexander Avenue 1461 McDermot Avenue,250000.0,250000.0,1.0,7,0,4.0,single detached rear drive access double detached,0,Single Family Detached,Bungalow,Single Family Detached,858,0.0
2025-07-02,Summer,20250838,Loose Area,1909 Ross Avenue 1858 Ross Avenue W 1808 Elgin Avenue,199900.0,187000.0,0.94,11,0,2.0,"single detached no garage, parking pad, no garage",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,855,0.0
2025-07-02,Summer,81ba5e3f7c,Loose Area,1404 Elgin Avenue W 1412 Roy Avenue 1411 Lincoln Avenue,0.0,0.0,0.0,0,0,4.0,"single detached, carport, front & rear drive access, no single detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,610,0.0
2025-07-02,Summer,20250779,Loose Area,0 SF 26 SF 33 SF Depth 0 SF 103 SF 102 SF Site Influence Back Lane,149900.0,160000.0,1.07,8,0,1.0,none,Unknown,Single Family Detached,Other,Other,103,0.0
2025-07-02,Summer,20250676,Loose Area,1453 William Avenue W 973 William Avenue 260 Chambers Street,274900.0,275000.0,1.0,7,0,5.0,"single detached, parking pad parking pad, rear drive access double attached",92,Single Family Detached,"Bungalow, One and a Half, Bi-Level",Single Family Detached,1232,92.9
2025-07-02,Summer,20250534,Loose Area,1414 Bannatyne Avenue W 1489 Ross Avenue 1873 Alexander Avenue,219900.0,256111.0,1.16,13,0,2.0,"single detached, garage door single detached single detached",0,Single Family Detached,Bungalow,Single Family Detached,800,0.0
2025-07-02,Summer,20250429,Loose Area,1459 Alexander Avenue 721 Alexander Avenue 2007 William Avenue,129900.0,118500.0,0.91,28,0,2.0,"rear drive access single detached, front drive double detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,744,0.0
2025-07-02,Summer,20250385,Loose Area,1558 Logan Avenue 1452 Bannatyne Avenue W 1635 pacific Avenue,128000.0,115000.0,0.9,0,0,2.0,"single detached, garage door rear drive access single detached",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,600,0.0
2025-07-02,Summer,20250319,Loose Area,1638 Roy Avenue 1 Willowbank Street 1929 William Avenue,229900.0,200000.0,0.87,18,0,5.0,"double detached parking pad, rear drive access double detached",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,1680,0.0
2025-07-02,Summer,20250169,Loose Area,1118 Logan Avenue 323 Lock Street 1658 Alexander Avenue,325000.0,325000.0,1.0,2,0,3.0,"single detached, garage door plug-in no garage",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,1768,0.0
2025-07-02,Summer,20250087,Loose Area,1925 William Avenue 519 McDermot Avenue 77 Keewatin Street,169900.0,140000.0,0.82,35,0,2.0,double detached single detached,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1033,0.0
2025-07-02,Summer,20250053,Loose Area,2059 Gallagher Avenue 1599 William Avenue 1913 Ross Avenue,189900.0,186500.0,0.98,6,0,3.0,double detached single detached no garage,0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1044,0.0
2025-07-02,Summer,356b696f4c,Loose Area,1911 Alexander Avenue 1945 Alexander Avenue W 1628 Logan Avenue,0.0,0.0,0.0,0,0,2.0,"rear drive access single detached, garage door",57,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,881,57.97
2025-07-02,Summer,20242676,Loose Area,25 SF 39 SF Depth 94 SF 100 SF Site Influence Back Lane,449900.0,464900.0,1.03,22,0,1.0,none,Unknown,Single Family Detached,Other,Other,100,0.0
2025-07-02,Summer,d2148e4a2c,Loose Area,1857 Alexander Avenue 1814 Elgin Avenue W 726 Pacific Avenue,0.0,0.0,0.0,0,0,3.0,"rear drive access heated, insulated garage door, double detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,694,0.0
2025-07-02,Summer,20242613,Loose Area,240 Volt Wiring Lot Shape Normal Frontage 25 SF 25 SF 40 SF Depth 94 SF 112 SF Site Influence Back Lane,140000.0,138000.0,0.99,54,0,1.0,none,Unknown,Single Family Detached,Other,Other,112,0.0
2025-07-02,Summer,20251376,St James,1427 Elgin Avenue 1843 Legion Avenue 276 Sackville Street,229900.0,229000.0,1.0,64,0,2.0,single detached single detached front drive access,0,Single Family Detached,Bungalow,Single Family Detached,607,0.0
2025-07-02,Summer,20251003,St James,331 Albany Street 423 Linwood Street 349 Guildford Street,359900.0,435000.0,1.21,7,0,3.0,"single detached double detached, garage door double detached, front drive",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1167,0.0
2025-07-02,Summer,20250332,St James,222 Inglewood Street 446 Winchester Street 174 Parkview Street,229000.0,275000.0,1.2,7,0,3.0,"carport, plug-in, rear drive front drive access, parking pad, single detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1134,0.0
2025-07-02,Summer,20250945,Loose Area,421 Winchester Street 323 Berry Street 385 Amherst Street,429900.0,430000.0,1.0,12,0,4.0,"double detached double detached, carport front drive access",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,962,0.0
2025-07-02,Summer,20250919,St James,26 Deer Lodge Place 193 Cavell Drive 334 Woodlawn Street,399900.0,528000.0,1.32,7,0,4.0,"double detached single detached, front drive single detached",0,Single Family Detached,"One and a Half, Bi-Level",Single Family Detached,1200,0.0
2025-07-02,Summer,20250846,St James,111 Garden Road 384 Hampton Street 416 King Edward Street,449900.0,489111.0,1.09,6,0,4.0,"double attached, tandem carport, rear drive access rear drive access",0,Single Family Detached,"One and a Half, Bi-Level, Other",Single Family Detached,1407,0.0
2025-07-02,Summer,20250820,St James,374 Inglewood Street 357 Marjorie Street 343 Winchester Street,349900.0,463000.0,1.32,6,0,2.0,"double attached single detached, parking pad double detached, rear drive",92,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1303,92.9
2025-07-02,Summer,20250782,St James,378 Hampton Street 407 King Edward Street 223 Inglewood Street,284900.0,351000.0,1.23,8,0,3.0,"parking pad single detached, rear drive parking pad",0,Single Family Detached,"One and a Half, Other",Single Family Detached,1142,0.0
2025-07-02,Summer,20250709,St James,415 Roseberry Street 308 Parkview Street 134 Collegiate Street,209900.0,240000.0,1.14,7,0,2.0,"rear drive access parking pad, rear drive access",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,680,0.0
2025-07-02,Summer,20250711,St James,244 Sackville Street 349 Hampton Street 223 Winchester Street,349900.0,420000.0,1.2,7,0,3.0,"single detached, front drive rear drive access double detached, rear drive",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1055,0.0
2025-07-02,Summer,20250625,St James,223 Roseberry Street 297 Roseberry Street 317 Mandeville Street,299900.0,270000.0,0.9,8,0,3.0,single detached single detached single detached,0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1296,0.0
2025-07-02,Summer,20250498,St James,422 Truro Street 109 Riverbend Crescent 277 Hampton Street,275000.0,320000.0,1.16,9,0,3.0,"single attached double detached, garage door",0,Single Family Detached,"Bungalow, Other",Single Family Detached,784,0.0
2025-07-02,Summer,20250426,St James,409 Collegiate Street 416 Conway Street 234 Hampton Street,249900.0,258900.0,1.04,1,0,3.0,"double detached, oversized, double detached single detached, rear drive",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,715,0.0
2025-07-02,Summer,20250405,St James,305 Sharp Boulevard 376 Sackville Street 1763 Assiniboine Avenue,379900.0,436500.0,1.15,8,0,3.0,"single attached, front drive single attached, front & rear single detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1102,0.0
2025-07-02,Summer,20250312,St James,352 Parkview Street 401 Moorgate Street 351 Winchester Street,429900.0,416000.0,0.97,32,0,3.0,"double detached, garage door front drive access, paved double detached, oversized",0,Single Family Detached,"One and a Half, Bi-Level",Single Family Detached,900,0.0
2025-07-02,Summer,20250259,St James,410 Moorgate Street 233 Hampton Street 242 Rutland Street,339900.0,383410.0,1.13,7,0,2.0,"drive access, paved single detached single detached",0,Single Family Detached,"One and a Half, Other",Single Family Detached,1074,0.0
2025-07-02,Summer,20250194,St James,314 Moorgate Street 216 King Edward Street 251 Amherst Street,329900.0,329900.0,1.0,9,0,3.0,"drive access, parking pad, double detached single detached",0,Single Family Detached,"Bungalow, One and a Half, Bi-Level, Other",Single Family Detached,1020,0.0
2025-07-02,Summer,20250168,St James,286 Parkview Street 353 Berry Street 222 Berry Street,229900.0,300000.0,1.3,7,0,3.0,"single detached parking pad, rear drive access double detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,957,0.0
2025-07-02,Summer,20250101,St James,380 Ferry Road 292 Queen Street 467 Parkview Street,198000.0,190000.0,0.96,3,0,4.0,"single detached single detached, parking pad, double detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,675,0.0
2025-07-02,Summer,20250025,St James,286 Inglewood Street 282 Hampton Street 427 Brooklyn Street,209900.0,200500.0,0.96,12,427,4.0,"parking pad, rear drive access parking pad, rear drive access single detached, parking pad",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,700,0.0
2025-07-02,Summer,20242775,St James,257 Brooklyn Street 260 Inglewood Street 389 Guildford Street,449000.0,445000.0,0.99,19,257,4.0,"rear drive access no garage, parking pad, single detached",0,Single Family Detached,"Two Storey, One and a Half, Other",Single Family Detached,1534,0.0
2025-07-02,Summer,20242543,St James,310 Overdale Street 234 Albany Street 244 Rutland Street,494900.0,480000.0,0.97,44,0,3.0,rear drive access rear drive access other remarks,19,Single Family Detached,"Bungalow, One and a Half, Bi-Level, Other",Single Family Detached,2270,19.23
2025-07-02,Summer,20251357,Loose Area,354 Kensington Street 200 Parkview Street 374 King Edward Street,184000.0,165000.0,0.9,156,0,2.0,"rear drive access double attached, garage door parking pad, rear drive access",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,742,0.0
2025-07-02,Summer,20251313,Loose Area,66 Braintree Crescent 1 HIND Avenue 324 Rita Street,299900.0,362800.0,1.21,7,66,4.0,"drive access double attached single attached, double",0,Single Family Detached,Bungalow,Single Family Detached,1092,0.0
2025-07-02,Summer,20251151,Loose Area,34 Bruce Avenue 9 Meadowlark Place 44 Armour Crescent,398900.0,431000.0,1.08,8,34,4.0,"single attached, front drive double detached single attached",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,1314,0.0
2025-07-02,Summer,20251109,Loose Area,42 fidler Avenue 57 Cornwall Boulevard 132 Glendale Boulevard,274800.0,330000.0,1.2,10,0,2.0,"drive access front drive access, plug-in, double detached, parking pad",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1156,0.0
2025-07-02,Summer,20251030,Loose Area,226 Lodge Avenue 9 Leicester Square 170 Garrioch Avenue,389900.0,400000.0,1.03,10,0,4.0,"carport, front drive access, parking pad double detached",0,Single Family Detached,Bungalow,Single Family Detached,1386,0.0
2025-07-02,Summer,20250873,Loose Area,67 Cornwall Boulevard 105 Kane Avenue 471 Moray Street,329900.0,385000.0,1.17,8,0,6.0,"drive access, plug-in, single attached, front drive double detached, garage door",27,Single Family Detached,"Two Storey, One and a Half, Other",Single Family Detached,937,27.87
